web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627320155-11563","http://ufcstats.com/statistics/fighters?char=c&page=all","Jonathan","Contrestano","JT","--","155 lbs.","--","","6","0","0",""
"1627320155-11437","http://ufcstats.com/statistics/fighters?char=c&page=all","Chris","Cariaso","Kamikaze","5' 3""","125 lbs.","64.0""","Southpaw","17","8","0",""
"1627320155-11526","http://ufcstats.com/statistics/fighters?char=c&page=all","Mychal","Clark","","6' 3""","224 lbs.","--","Orthodox","10","14","0",""
"1627320155-11395","http://ufcstats.com/statistics/fighters?char=c&page=all","Vince","Cachero","The Anomaly","5' 6""","145 lbs.","68.0""","Orthodox","7","4","0",""
"1627320155-11533","http://ufcstats.com/statistics/fighters?char=c&page=all","Rich","Clementi","No Love","5' 9""","155 lbs.","72.0""","Southpaw","45","23","1",""
"1627320155-11565","http://ufcstats.com/statistics/fighters?char=c&page=all","Mike","Cook","","6' 1""","205 lbs.","--","Orthodox","13","13","0",""
"1627320155-11638","http://ufcstats.com/statistics/fighters?char=c&page=all","Chris","Curtis","Action-Man","5' 10""","170 lbs.","--","Orthodox","19","5","0",""
"1627320155-11407","http://ufcstats.com/statistics/fighters?char=c&page=all","Brian","Camozzi","Mantis","6' 2""","170 lbs.","78.0""","Orthodox","7","5","0",""
"1627320155-11455","http://ufcstats.com/statistics/fighters?char=c&page=all","Shonie","Carter","Mr. International","5' 10""","170 lbs.","--","Southpaw","51","31","7",""
"1627320155-11448","http://ufcstats.com/statistics/fighters?char=c&page=all","Tim","Caron","The Bear","6' 1""","185 lbs.","--","Orthodox","7","1","0",""
"1627320155-11626","http://ufcstats.com/statistics/fighters?char=c&page=all","Chris","Culley","","--","145 lbs.","--","","20","15","0",""
"1627320155-11515","http://ufcstats.com/statistics/fighters?char=c&page=all","Murad","Chunkaiev","","5' 11""","185 lbs.","--","Orthodox","8","4","0",""
"1627320155-11524","http://ufcstats.com/statistics/fighters?char=c&page=all","Laverne","Clark","","5' 11""","170 lbs.","--","Orthodox","27","21","1",""
"1627320155-11426","http://ufcstats.com/statistics/fighters?char=c&page=all","Bo","Cantrell","Redrum","6' 2""","235 lbs.","--","Orthodox","10","10","0",""
"1627320155-11500","http://ufcstats.com/statistics/fighters?char=c&page=all","Michael","Chiesa","Maverick","6' 1""","170 lbs.","75.0""","Southpaw","18","4","0",""
"1627320155-11398","http://ufcstats.com/statistics/fighters?char=c&page=all","Ricky","Calatayud","","5' 9""","125 lbs.","--","","16","2","0",""
"1627320155-11481","http://ufcstats.com/statistics/fighters?char=c&page=all","Adam","Cella","El Naturel","6' 2""","170 lbs.","--","","6","8","0",""
"1627320155-11617","http://ufcstats.com/statistics/fighters?char=c&page=all","Allen","Crowder","Pretty Boy","6' 3""","245 lbs.","76.0""","Orthodox","10","4","0",""
"1627320155-11479","http://ufcstats.com/statistics/fighters?char=c&page=all","Yosdenis","Cedeno","Pink Panther","5' 8""","155 lbs.","69.0""","Orthodox","10","6","1",""
"1627320155-11583","http://ufcstats.com/statistics/fighters?char=c&page=all","Wesley","Correira","Cabbage","6' 3""","260 lbs.","--","Orthodox","20","16","0",""
"1627320155-11421","http://ufcstats.com/statistics/fighters?char=c&page=all","Luiz","Cane","Banha","6' 2""","185 lbs.","77.0""","Southpaw","17","7","0",""
"1627320155-11501","http://ufcstats.com/statistics/fighters?char=c&page=all","Giga","Chikadze","","6' 0""","145 lbs.","74.0""","Orthodox","13","2","0",""
"1627320155-11622","http://ufcstats.com/statistics/fighters?char=c&page=all","Dominick","Cruz","The Dominator","5' 8""","135 lbs.","68.0""","Orthodox","23","3","0",""
"1627320155-11545","http://ufcstats.com/statistics/fighters?char=c&page=all","Felipe","Colares","Cabocao","5' 8""","135 lbs.","69.0""","Orthodox","10","2","0",""
"1627320155-11599","http://ufcstats.com/statistics/fighters?char=c&page=all","Randy","Couture","The Natural","6' 1""","205 lbs.","75.0""","Orthodox","19","11","0",""
"1627320155-11401","http://ufcstats.com/statistics/fighters?char=c&page=all","Taylor","Callens","","5' 10""","155 lbs.","--","","6","0","0",""
