web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627319731-11237","http://ufcstats.com/statistics/fighters?char=b&page=all","Simon","Biyong","","--","205 lbs.","--","","7","1","0",""
"1627319731-11313","http://ufcstats.com/statistics/fighters?char=b&page=all","Marcus","Brimage","The Bama Beast","5' 4""","135 lbs.","71.0""","Southpaw","7","7","0",""
"1627319731-11225","http://ufcstats.com/statistics/fighters?char=b&page=all","Fernando","Bettega","","--","170 lbs.","--","","7","5","0",""
"1627319731-11244","http://ufcstats.com/statistics/fighters?char=b&page=all","Erin","Blanchfield","Cold Blooded","5' 4""","135 lbs.","66.0""","Orthodox","6","1","0",""
"1627319731-11152","http://ufcstats.com/statistics/fighters?char=b&page=all","James","Barnes","","5' 8""","145 lbs.","--","","7","2","0",""
"1627319731-11285","http://ufcstats.com/statistics/fighters?char=b&page=all","Mike","Bourke","The Rhino","6' 0""","275 lbs.","--","Orthodox","10","16","1",""
"1627319731-11270","http://ufcstats.com/statistics/fighters?char=b&page=all","Stephan","Bonnar","The American Psycho","6' 4""","205 lbs.","79.0""","Orthodox","15","9","0",""
"1627319731-11148","http://ufcstats.com/statistics/fighters?char=b&page=all","Edson","Barboza","Junior","5' 11""","145 lbs.","75.0""","Orthodox","22","9","0",""
"1627319731-11228","http://ufcstats.com/statistics/fighters?char=b&page=all","Bibulatov","Magomed","Chaborz","5' 5""","125 lbs.","65.0""","Orthodox","14","2","0",""
"1627319731-11168","http://ufcstats.com/statistics/fighters?char=b&page=all","Francimar","Barroso","Bodao","6' 1""","205 lbs.","75.0""","Orthodox","19","7","0",""
"1627319731-11374","http://ufcstats.com/statistics/fighters?char=b&page=all","George","Bush","","6' 1""","205 lbs.","--","","5","2","0",""
"1627319731-11144","http://ufcstats.com/statistics/fighters?char=b&page=all","Renan","Barao","The Baron","5' 6""","145 lbs.","70.0""","Orthodox","34","9","0",""
"1627319731-11164","http://ufcstats.com/statistics/fighters?char=b&page=all","Marc-Andre","Barriault","Powerbar","6' 1""","185 lbs.","74.0""","Orthodox","12","4","0",""
"1627319731-11240","http://ufcstats.com/statistics/fighters?char=b&page=all","Brad","Blackburn","Bad Brad","5' 10""","170 lbs.","73.0""","Orthodox","18","13","1",""
"1627319731-11149","http://ufcstats.com/statistics/fighters?char=b&page=all","Raoni","Barcelos","","5' 7""","135 lbs.","67.0""","Orthodox","16","2","0",""
"1627319731-11378","http://ufcstats.com/statistics/fighters?char=b&page=all","Nick","Bustamante","","5' 9""","170 lbs.","--","","5","3","0",""
"1627319731-11177","http://ufcstats.com/statistics/fighters?char=b&page=all","Michel","Batista","","6' 3""","260 lbs.","--","Orthodox","4","1","0",""
"1627319731-11139","http://ufcstats.com/statistics/fighters?char=b&page=all","Marcin","Bandel","Bomba","5' 10""","155 lbs.","--","Orthodox","15","7","0",""
"1627319731-11322","http://ufcstats.com/statistics/fighters?char=b&page=all","Will","Brooks","Ill","5' 10""","155 lbs.","72.0""","Orthodox","18","4","0",""
"1627319731-11248","http://ufcstats.com/statistics/fighters?char=b&page=all","Arlene","Blencowe","Angerfist","5' 5""","145 lbs.","--","","9","6","0",""
"1627319731-11276","http://ufcstats.com/statistics/fighters?char=b&page=all","Tanner","Boser","The Bulldozer","6' 2""","255 lbs.","75.0""","Orthodox","20","8","1",""
"1627319731-11371","http://ufcstats.com/statistics/fighters?char=b&page=all","Derrick","Burnsed","","--","155 lbs.","--","","1","0","3",""
"1627319731-11281","http://ufcstats.com/statistics/fighters?char=b&page=all","Francois","Botha","White Buffalo","6' 2""","260 lbs.","--","Orthodox","0","1","0",""
"1627319731-11227","http://ufcstats.com/statistics/fighters?char=b&page=all","KB","Bhullar","The Bengal","6' 4""","185 lbs.","78.0""","Switch","8","2","0",""
"1627319731-11126","http://ufcstats.com/statistics/fighters?char=b&page=all","Izabela","Badurek","","5' 5""","115 lbs.","--","Orthodox","6","3","0",""
"1627319731-11284","http://ufcstats.com/statistics/fighters?char=b&page=all","Rich","Bouphanouvong","","5' 7""","170 lbs.","--","","1","4","0",""
"1627319731-11235","http://ufcstats.com/statistics/fighters?char=b&page=all","Amaury","Bitetti","","5' 9""","185 lbs.","--","Orthodox","5","2","0",""
"1627319731-11307","http://ufcstats.com/statistics/fighters?char=b&page=all","Chris","Brennan","The Westside Strangler","5' 8""","170 lbs.","--","Orthodox","21","13","1",""
"1627319731-11167","http://ufcstats.com/statistics/fighters?char=b&page=all","Ricardo","Barros","","6' 1""","205 lbs.","--","","2","2","0",""
"1627319731-11365","http://ufcstats.com/statistics/fighters?char=b&page=all","Mads","Burnell","","5' 8""","145 lbs.","69.0""","Orthodox","9","3","0",""
"1627319731-11328","http://ufcstats.com/statistics/fighters?char=b&page=all","Dominic","Brown","","5' 11""","190 lbs.","--","","16","23","0",""
"1627319731-11273","http://ufcstats.com/statistics/fighters?char=b&page=all","Igor","Borisov","","6' 0""","235 lbs.","--","Orthodox","1","1","0",""
"1627319731-11134","http://ufcstats.com/statistics/fighters?char=b&page=all","Jordan","Bailey","","5' 9""","145 lbs.","--","","6","3","0",""
"1627319731-11219","http://ufcstats.com/statistics/fighters?char=b&page=all","Edson","Berto","Little Tiger","5' 6""","155 lbs.","--","Orthodox","17","12","1",""
"1627319731-11260","http://ufcstats.com/statistics/fighters?char=b&page=all","Derek","Bohi","Marshmallow","6' 4""","260 lbs.","--","","8","5","0",""
"1627319731-11150","http://ufcstats.com/statistics/fighters?char=b&page=all","Daniel","Barez","","5' 6""","125 lbs.","--","","12","4","0",""
"1627319731-11232","http://ufcstats.com/statistics/fighters?char=b&page=all","Anthony","Birchak","El Toro","5' 8""","135 lbs.","69.0""","Orthodox","16","8","0",""
"1627319731-11372","http://ufcstats.com/statistics/fighters?char=b&page=all","Nah-Shon","Burrell","The Rock n Rolla","5' 11""","170 lbs.","--","Orthodox","15","7","0",""
"1627319731-11310","http://ufcstats.com/statistics/fighters?char=b&page=all","Mack","Brewer","","--","205 lbs.","--","","0","1","0",""
"1627319731-11345","http://ufcstats.com/statistics/fighters?char=b&page=all","Josh","Bryant","The Beast","5' 10""","185 lbs.","--","Orthodox","15","4","0",""
"1627319731-11390","http://ufcstats.com/statistics/fighters?char=b&page=all","Michael","Byrnes","","5' 11""","155 lbs.","--","","5","3","0",""
"1627319731-11340","http://ufcstats.com/statistics/fighters?char=b&page=all","Justin","Bruckmann","Loaf","5' 9""","170 lbs.","--","Orthodox","7","3","0",""
"1627319731-11289","http://ufcstats.com/statistics/fighters?char=b&page=all","Kyron","Bowen","Bullseye","6' 3""","185 lbs.","73.0""","Orthodox","9","5","0",""
"1627319731-11247","http://ufcstats.com/statistics/fighters?char=b&page=all","Curtis","Blaydes","Razor","6' 4""","265 lbs.","80.0""","Orthodox","14","3","0",""
"1627319731-11220","http://ufcstats.com/statistics/fighters?char=b&page=all","Allen","Berube","Monstah Lobstah","5' 8""","155 lbs.","--","Orthodox","4","3","0",""
"1627319731-11199","http://ufcstats.com/statistics/fighters?char=b&page=all","Karla","Benitez","","5' 3""","113 lbs.","--","","14","11","1",""
"1627319731-11129","http://ufcstats.com/statistics/fighters?char=b&page=all","Mehdi","Baghdad","The Sultan","6' 1""","155 lbs.","--","Orthodox","11","5","0",""
"1627319731-11125","http://ufcstats.com/statistics/fighters?char=b&page=all","Ryan","Bader","Darth","6' 2""","205 lbs.","74.0""","Orthodox","23","5","0",""
"1627319731-11349","http://ufcstats.com/statistics/fighters?char=b&page=all","Zak","Bucia","","5' 10""","170 lbs.","--","","17","8","0",""
"1627319731-11123","http://ufcstats.com/statistics/fighters?char=b&page=all","Niklas","Backstrom","","6' 1""","145 lbs.","--","Orthodox","11","3","0",""
"1627319731-11252","http://ufcstats.com/statistics/fighters?char=b&page=all","Mark","Bocek","","5' 8""","155 lbs.","75.0""","Orthodox","12","5","0",""
"1627319731-11282","http://ufcstats.com/statistics/fighters?char=b&page=all","Gregory","Bouchelaghem","","6' 2""","183 lbs.","--","Switch","5","4","0",""
"1627319731-11351","http://ufcstats.com/statistics/fighters?char=b&page=all","Joaquin","Buckley","New Mansa","5' 10""","185 lbs.","76.0""","Southpaw","12","4","0",""
"1627319731-11292","http://ufcstats.com/statistics/fighters?char=b&page=all","Blake","Bowman","","6' 2""","170 lbs.","--","","2","6","0",""
"1627319731-11324","http://ufcstats.com/statistics/fighters?char=b&page=all","Rob","Broughton","The Bear","6' 2""","265 lbs.","74.0""","Orthodox","16","7","1",""
"1627319731-11185","http://ufcstats.com/statistics/fighters?char=b&page=all","Eric","Bedard","Lucky Strikes","6' 2""","239 lbs.","--","","6","7","0",""
"1627319731-11188","http://ufcstats.com/statistics/fighters?char=b&page=all","Lyle","Beerbohm","Fancy Pants","5' 10""","155 lbs.","--","Southpaw","24","3","0",""
"1627319731-11253","http://ufcstats.com/statistics/fighters?char=b&page=all","Kyle","Bochniak","Killer B","5' 7""","145 lbs.","70.0""","Orthodox","8","5","0",""
"1627319731-11186","http://ufcstats.com/statistics/fighters?char=b&page=all","Johnny","Bedford","Brutal","5' 10""","135 lbs.","71.0""","Orthodox","21","13","1",""
"1627319731-11388","http://ufcstats.com/statistics/fighters?char=b&page=all","Charles","Byrd","Kid Dynamite","5' 10""","185 lbs.","73.0""","Orthodox","10","7","0",""
"1627319731-11331","http://ufcstats.com/statistics/fighters?char=b&page=all","Chris","Brown","","--","170 lbs.","--","","10","1","0",""
"1627319731-11132","http://ufcstats.com/statistics/fighters?char=b&page=all","Ignacio","Bahamondes","La Jaula","6' 3""","170 lbs.","75.0""","Orthodox","11","4","0",""
"1627319731-11180","http://ufcstats.com/statistics/fighters?char=b&page=all","Chris","Beal","Real Deal","5' 7""","125 lbs.","69.0""","Orthodox","10","5","0",""
"1627319731-11344","http://ufcstats.com/statistics/fighters?char=b&page=all","Derek","Brunson","","6' 1""","185 lbs.","77.0""","Southpaw","22","7","0",""
"1627319731-11162","http://ufcstats.com/statistics/fighters?char=b&page=all","Jose","Barreto","","--","185 lbs.","--","Southpaw","0","1","0",""
"1627319731-11357","http://ufcstats.com/statistics/fighters?char=b&page=all","Paul","Buentello","The Headhunter","6' 2""","245 lbs.","77.0""","Orthodox","35","17","0",""
"1627319731-11358","http://ufcstats.com/statistics/fighters?char=b&page=all","Modestas","Bukauskas","The Baltic Gladiator","6' 3""","205 lbs.","78.0""","Switch","11","4","0",""
"1627319731-11249","http://ufcstats.com/statistics/fighters?char=b&page=all","Byron","Bloodworth","","5' 8""","135 lbs.","--","Orthodox","6","3","0",""
"1627319731-11215","http://ufcstats.com/statistics/fighters?char=b&page=all","Talita","Bernardo","","5' 4""","135 lbs.","68.0""","Orthodox","6","4","0",""
"1627319731-11234","http://ufcstats.com/statistics/fighters?char=b&page=all","Michael","Bisping","The Count","6' 1""","185 lbs.","75.0""","Orthodox","30","9","0",""
"1627319731-11291","http://ufcstats.com/statistics/fighters?char=b&page=all","Roger","Bowling","Relentless","5' 9""","155 lbs.","68.0""","Orthodox","12","6","0",""
"1627319731-11381","http://ufcstats.com/statistics/fighters?char=b&page=all","Todd","Butler","","6' 1""","200 lbs.","--","Southpaw","1","4","0",""
"1627319731-11384","http://ufcstats.com/statistics/fighters?char=b&page=all","Raphael","Butler","The Silencer","6' 3""","261 lbs.","--","","9","2","1",""
"1627319731-11196","http://ufcstats.com/statistics/fighters?char=b&page=all","Joseph","Benavidez","","5' 4""","125 lbs.","65.0""","Southpaw","28","8","0",""
"1627319731-11191","http://ufcstats.com/statistics/fighters?char=b&page=all","Alan","Belcher","The Talent","6' 2""","185 lbs.","75.0""","Orthodox","18","8","0",""
