web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322092-12364","http://ufcstats.com/statistics/fighters?char=h&page=all","Kurt","Holobaugh","","5' 11""","155 lbs.","70.0""","Orthodox","17","7","0",""
"1627322092-12349","http://ufcstats.com/statistics/fighters?char=h&page=all","Yuji","Hisamatsu","","5' 10""","185 lbs.","--","","16","22","6",""
"1627322092-12225","http://ufcstats.com/statistics/fighters?char=h&page=all","Steve","Hadsel","","5' 8""","170 lbs.","--","","3","0","0",""
"1627322092-12347","http://ufcstats.com/statistics/fighters?char=h&page=all","Kuniyoshi","Hironaka","","5' 10""","168 lbs.","70.0""","Orthodox","23","9","0",""
"1627322092-12259","http://ufcstats.com/statistics/fighters?char=h&page=all","Gerald","Harris","","5' 11""","185 lbs.","77.0""","Southpaw","23","5","0",""
"1627322092-12261","http://ufcstats.com/statistics/fighters?char=h&page=all","Walt","Harris","The Big Ticket","6' 5""","250 lbs.","77.0""","Southpaw","13","10","0",""
"1627322092-12291","http://ufcstats.com/statistics/fighters?char=h&page=all","David","Heath","","5' 11""","205 lbs.","72.0""","Orthodox","18","7","0",""
"1627322092-12264","http://ufcstats.com/statistics/fighters?char=h&page=all","Carlston","Harris","Mocambique","6' 0""","170 lbs.","76.0""","Orthodox","16","4","0",""
"1627322092-12229","http://ufcstats.com/statistics/fighters?char=h&page=all","Stoney","Hale","The Skuller","6' 0""","--","--","","5","3","0",""
"1627322092-12351","http://ufcstats.com/statistics/fighters?char=h&page=all","Matt","Hobar","The Crowbar","5' 10""","135 lbs.","70.0""","Southpaw","9","3","0",""
"1627322092-12312","http://ufcstats.com/statistics/fighters?char=h&page=all","Dave","Herman","","6' 4""","242 lbs.","77.0""","Orthodox","22","6","0",""
"1627322092-12399","http://ufcstats.com/statistics/fighters?char=h&page=all","Austin","Hubbard","Thud","5' 10""","155 lbs.","71.0""","Orthodox","13","5","0",""
"1627322092-12323","http://ufcstats.com/statistics/fighters?char=h&page=all","Geane","Herrera","La Pulga","5' 5""","125 lbs.","66.0""","Orthodox","9","3","0",""
"1627322092-12361","http://ufcstats.com/statistics/fighters?char=h&page=all","Jeremie","Holloway","Hit Em","6' 0""","170 lbs.","--","","8","3","0",""
"1627322092-12260","http://ufcstats.com/statistics/fighters?char=h&page=all","Phil","Harris","Billy","5' 4""","125 lbs.","65.0""","Orthodox","22","12","0",""
"1627322092-12299","http://ufcstats.com/statistics/fighters?char=h&page=all","Elisha","Helsper","Knuckles","5' 6""","135 lbs.","--","Orthodox","0","4","0",""
"1627322092-12252","http://ufcstats.com/statistics/fighters?char=h&page=all","Janay","Harding","Hollowpoint","--","135 lbs.","--","","2","3","0",""
"1627322092-12344","http://ufcstats.com/statistics/fighters?char=h&page=all","Branden Lee","Hinkle","The Iron Lion","6' 3""","235 lbs.","--","Orthodox","17","11","0",""
"1627322092-12391","http://ufcstats.com/statistics/fighters?char=h&page=all","Jamie","Houston","","--","185 lbs.","--","","3","0","0",""
"1627322092-12327","http://ufcstats.com/statistics/fighters?char=h&page=all","Jon","Hess","","6' 7""","295 lbs.","--","","1","1","0",""
"1627322092-12316","http://ufcstats.com/statistics/fighters?char=h&page=all","Ramiro","Hernandez","Junior","5' 9""","135 lbs.","--","Orthodox","19","9","0",""
"1627322092-12246","http://ufcstats.com/statistics/fighters?char=h&page=all","Jared","Hamman","The Messenger","6' 3""","185 lbs.","75.0""","Orthodox","14","6","0",""
"1627322092-12350","http://ufcstats.com/statistics/fighters?char=h&page=all","Kwan","Ho Kwak","","5' 5""","135 lbs.","--","Switch","9","2","0",""
"1627322092-12223","http://ufcstats.com/statistics/fighters?char=h&page=all","Keith","Hackney","The Giant Killer","5' 11""","200 lbs.","--","Sideways","2","2","0",""
"1627322092-12339","http://ufcstats.com/statistics/fighters?char=h&page=all","Isaiah","Hill","","5' 10""","155 lbs.","--","","5","7","1",""
"1627322092-12324","http://ufcstats.com/statistics/fighters?char=h&page=all","Alvaro","Herrera Mendoza","Chango","6' 0""","155 lbs.","74.0""","Orthodox","9","6","0",""
"1627322092-12271","http://ufcstats.com/statistics/fighters?char=h&page=all","Takayo","Hashi","","5' 4""","135 lbs.","--","Orthodox","15","6","1",""
"1627322092-12389","http://ufcstats.com/statistics/fighters?char=h&page=all","Jeff","Hougland","Hellbound","5' 7""","135 lbs.","68.0""","Orthodox","10","6","0",""
"1627322092-12266","http://ufcstats.com/statistics/fighters?char=h&page=all","Dale","Hartt","","5' 10""","155 lbs.","69.0""","Orthodox","6","3","0",""
"1627322092-12354","http://ufcstats.com/statistics/fighters?char=h&page=all","Andrew","Holbrook","","5' 11""","155 lbs.","70.0""","Southpaw","12","3","0",""
"1627322092-12274","http://ufcstats.com/statistics/fighters?char=h&page=all","Hayder","Hassan","Hulk","5' 10""","170 lbs.","--","","6","3","0",""
"1627322092-12244","http://ufcstats.com/statistics/fighters?char=h&page=all","Anthony","Hamilton","Freight Train","6' 5""","260 lbs.","76.0""","Orthodox","15","9","0",""
"1627322092-12315","http://ufcstats.com/statistics/fighters?char=h&page=all","Joe","Hernandez","","--","--","--","","0","1","0",""
"1627322092-12328","http://ufcstats.com/statistics/fighters?char=h&page=all","Clint","Hester","Headbussa","6' 2""","205 lbs.","77.0""","Orthodox","11","6","0",""
"1627322092-12334","http://ufcstats.com/statistics/fighters?char=h&page=all","Lee","Higgins","","--","155 lbs.","--","","2","1","0",""
"1627322092-12279","http://ufcstats.com/statistics/fighters?char=h&page=all","Chris","Hawk","","6' 1""","205 lbs.","--","","5","10","0",""
"1627322092-12378","http://ufcstats.com/statistics/fighters?char=h&page=all","Darrell","Horcher","The Saint","5' 10""","155 lbs.","70.0""","Southpaw","13","4","0",""
"1627322092-12240","http://ufcstats.com/statistics/fighters?char=h&page=all","Frank","Hamaker","","--","--","--","","1","0","0",""
"1627322092-12318","http://ufcstats.com/statistics/fighters?char=h&page=all","Anthony","Hernandez","Fluffy","6' 0""","185 lbs.","75.0""","Orthodox","8","2","0",""
"1627322092-12355","http://ufcstats.com/statistics/fighters?char=h&page=all","Sean","Holden","","5' 10""","170 lbs.","--","","5","2","0",""
"1627322092-12405","http://ufcstats.com/statistics/fighters?char=h&page=all","Mark","Hughes","","5' 9""","205 lbs.","--","Southpaw","6","2","0",""
"1627322092-12416","http://ufcstats.com/statistics/fighters?char=h&page=all","Solomon","Hutcherson","King","5' 11""","185 lbs.","--","Southpaw","11","7","0",""
"1627322092-12366","http://ufcstats.com/statistics/fighters?char=h&page=all","Ben","Holscher","The Teacher","5' 11""","155 lbs.","--","","4","0","0",""
"1627322092-12372","http://ufcstats.com/statistics/fighters?char=h&page=all","Chris","Honeycutt","The Cutt","5' 10""","170 lbs.","73.0""","","9","1","0",""
"1627322092-12311","http://ufcstats.com/statistics/fighters?char=h&page=all","Ed","Herman","Short Fuse","6' 1""","205 lbs.","77.0""","Orthodox","27","14","0",""
"1627322092-12407","http://ufcstats.com/statistics/fighters?char=h&page=all","Sam","Hughes","Sampage","5' 5""","115 lbs.","64.0""","Orthodox","5","3","0",""
"1627322092-12251","http://ufcstats.com/statistics/fighters?char=h&page=all","Nasrat","Haqparast","","5' 10""","155 lbs.","72.0""","Southpaw","13","3","0",""
"1627322092-12377","http://ufcstats.com/statistics/fighters?char=h&page=all","Chase","Hooper","The Dream","6' 1""","145 lbs.","74.0""","Southpaw","10","2","1",""
"1627322092-12382","http://ufcstats.com/statistics/fighters?char=h&page=all","Jeremy","Horn","Gumby","6' 1""","185 lbs.","74.0""","Orthodox","91","22","5",""
"1627322092-12235","http://ufcstats.com/statistics/fighters?char=h&page=all","Piotr","Hallmann","Pletwal","5' 9""","155 lbs.","71.0""","Orthodox","18","6","0",""
"1627322092-12280","http://ufcstats.com/statistics/fighters?char=h&page=all","Del","Hawkins","The Filipino Delight","5' 5""","135 lbs.","--","Orthodox","22","17","0",""
"1627322092-12362","http://ufcstats.com/statistics/fighters?char=h&page=all","Holly","Holm","The Preacher's Daughter","5' 8""","135 lbs.","69.0""","Southpaw","14","5","0",""
